condid,state,site_baseage,siteclass,site_species,forest_type,siteindex_orig,stand_age,BA,QMD,TPA,total_cubic_net,total_cubic_gross,sawlog_cubic_net,sawlog_cubic_gross,boardfoot_net,boardfoot_gross
212810927020004,Oregon,100,4,202,201,115,250,187.88,8.106299213,81.18,9505.6,10065.57,8422.39,8786.99,60129.9,62780.76
212810759020004,Oregon,100,5,202,201,74,120,214.63,5.602362205,194.1,5405.19,5899.8,4978.68,5300.34,31776.41,33789.65
212810696020004,Oregon,100,5,202,201,70,160,230.55,7.570866142,114.26,7430.62,8454.98,6345.42,6722.92,42428.68,44925.94
212810698020004,Oregon,100,5,202,201,70,150,162.16,5.228346457,168.5,978.7,2013.97,300.75,319.66,1672.13,1763.49
212810989020004,Oregon,100,4,202,201,123,98,165.25,6.582677165,108.27,7341.82,7804.48,6388.99,6628.21,44135.75,45748.25
212810982020004,Oregon,100,5,202,201,81,30,34.37,3,108.32,331.68,348.56,142.72,142.72,725.25,725.25
212811037020004,Oregon,100,5,202,201,79,265,287.25,7.822834646,133.35,11026.44,11835.63,10298.29,10804.44,68452.16,71843.73
212811039020004,Oregon,100,5,202,201,84,100,205.7,4.488188976,289.86,5937.23,5937.23,4311.94,4311.94,27271.76,27271.76
212810649020004,Oregon,100,5,202,201,63,215,236.19,8.929133858,84.18,11126.17,13329.79,7932.14,8373.32,53664.75,56763.59
212810677020004,Oregon,100,4,202,201,111,80,155.77,6.543307087,103.28,5826.15,5999.64,4865.98,4865.98,31855.57,31855.57
212810980020004,Oregon,100,5,202,201,85,155,153.1,6.988188976,89.08,1726.17,1739.85,1695.96,1709.44,10294.91,10375.52
212810811020004,Oregon,100,5,202,201,84,120,229.38,6.385826772,159.68,6575.05,6702.21,6229.14,6353.73,40625.73,41463.1
212810825020004,Oregon,100,3,202,201,146,145,280.32,8.913385827,100.21,17264.14,19181.89,13064.02,13312.79,92732.06,94346.25
212810827020004,Oregon,100,4,202,201,98,38,165.69,4.397637795,243.4,2402.15,2412.43,1551.07,1560.64,9490.25,9540.55
212810829020004,Oregon,100,4,202,201,98,15,59.92,4.854330709,72.21,97.23,113.42,31.19,31.19,140.08,140.08
212810948020004,Oregon,100,5,202,201,71,300,322.39,11.31889764,71.48,11092.46,12558.75,9348.25,9779.51,63599.4,66470.06
212810671020004,Oregon,100,4,202,201,101,42,102.07,4.38976378,150.45,3303.1,3303.1,2423.52,2423.52,13882.67,13882.67
212810683020004,Oregon,100,4,202,201,123,250,287.7,15.97244094,32.04,18619.3,19737.46,14973.83,15596.46,108350.14,112884.09
212810922020004,Oregon,100,5,202,201,82,220,379.94,11.25590551,85.19,11573.33,12761.94,11260.63,11816.42,78118.26,81909.4
212810923020004,Oregon,100,5,202,201,82,30,33.52,3.708661417,69.25,128.77,128.77,114.99,114.99,573.59,573.59
212810967020004,Oregon,100,4,202,201,101,156,468.93,8.413385827,188.24,5661.74,5814.19,5451.04,5451.04,37186.12,37186.12
171243788020004,Oregon,100,5,202,201,94,70,72.97,3.87007874,138.41,1335.39,1337.63,1016.39,1016.39,5476.74,5476.74
171243808020004,Oregon,100,5,202,201,87,100,91.6,5.523622047,85.25,2282.77,2282.77,2175.03,2175.03,12410.31,12410.31
171243783020004,Oregon,100,5,202,201,94,85,90.39,4.531496063,125.04,1203.03,1203.03,1034.78,1034.78,5588.61,5588.61
171243564020004,Oregon,100,5,202,201,89,130,89.53,5.862204724,73.95,2704.58,2704.58,2611.48,2611.48,16432.74,16432.74
171243547020004,Oregon,100,5,202,201,84,75,62.26,4.881889764,74.21,1209.25,1211.95,1096.33,1096.33,5944.3,5944.3
171243609020004,Oregon,100,5,202,201,91,105,167.29,5.724409449,144.95,1059.38,1059.38,1027.95,1027.95,5782.6,5782.6
212810821020004,Oregon,50,3,202,201,104,315,295.08,8.527559055,115.27,12169.4,12817.14,11632.05,12253.08,80897.27,85143.46
212811031020004,Oregon,50,4,202,201,77,80,276.82,7.594488189,136.37,6639.18,6675.7,6469.68,6505.79,41152,41376.68
212810711020004,Oregon,50,2,202,201,117,42,85.04,6.334645669,60.18,1885.33,2059.89,1718.97,1754.07,9995.4,10194.6
212810770020004,Oregon,50,4,202,201,75,150,199.32,6.07480315,153.44,7390.32,8770.23,5423.76,5829.84,34794.85,37756.56
212810710020004,Oregon,50,3,202,201,105,125,233.52,7.303149606,124.35,10617.57,10836.83,8951.29,9023.41,58918.39,59424.24
448444633489998,Oregon,50,3,202,201,104,130,282.76,7.137795276,157.55,10379.26,10646.01,9371.98,9636.45,62320.02,64033.8
212810973020004,Oregon,50,5,202,201,71,50,95.09,4.279527559,147.3,991.73,1623.09,765.92,765.92,3974.73,3974.73
212810975020004,Oregon,50,5,202,201,71,92,179.43,5.744094488,154.47,1584.06,1619.5,1476.86,1509.38,9162.53,9342.24
171243545020004,Oregon,100,5,202,201,83,150,145.79,8.122047244,62.79,3775.39,4012.88,3621.83,3856.82,24227.8,25741.25
171244008020004,Oregon,50,3,202,201,96,95,355.02,7.452755906,181.49,15023.55,15524.64,14344.12,14816.01,96377.69,99460.62
212810957020004,Oregon,50,4,202,201,92,90,67.65,8.937007874,24.07,489.64,489.64,486.04,486.04,2967.74,2967.74
171244037020004,Oregon,50,4,202,201,91,300,336.78,6.480314961,227.68,3908.44,4476.53,3418.21,3758.43,23576.9,25902.06
212810757020004,Oregon,50,5,202,201,68,420,243.24,7.602362205,119.57,9673.31,10662.91,7220.24,7266.52,46344.51,46600.88
171243826020004,Oregon,100,4,202,201,119,70,118.16,6.594488189,77.21,3784.47,4314.88,3589.12,3597.27,21962.36,22016.2
171243799020004,Oregon,100,3,202,201,141,80,132.03,4.531496063,182.64,1992.1,2111.16,1454.09,1570.24,8013.53,8662.86
171243941020004,Oregon,100,3,202,201,138,70,339.01,6.11023622,257.75,14940.94,15620.9,13552.14,13552.14,91163.16,91163.16
212810984020004,Oregon,100,4,202,201,107,41,200.04,5.122047244,216.64,7095.24,7096.28,6423.35,6423.35,39138.14,39138.14
212810924020004,Oregon,100,3,202,201,129,75,243.75,5.803149606,205.61,12417.87,12677.59,11048.91,11048.91,73765.33,73765.33
212811036020004,Oregon,100,5,202,201,77,14,17.99,3.440944882,43.12,339.51,379.63,211.94,211.94,1448.45,1448.45
212810650020004,Oregon,100,4,202,201,113,42,175.7,5.440944882,168.5,5767.87,5767.87,5403.48,5403.48,32803.93,32803.93
212810762020004,Oregon,100,5,202,201,54,105,193.09,3.767716535,386.15,2964.57,3655.38,1517.62,1998.41,8654.26,11750.16
212810716020004,Oregon,100,4,202,201,117,27,177.83,4.523622047,246.8,4383.11,4383.11,3767.75,3767.75,21389.19,21389.19
212810813020004,Oregon,100,4,202,201,95,73,221.97,6.043307087,172.54,6317.25,6327.9,5771.18,5779.77,36013.1,36051.75
212810741020004,Oregon,100,3,202,201,125,67,125.17,8.338582677,51.11,5938.52,6285.81,4897.24,4897.24,33244.01,33244.01
212810733020004,Oregon,100,4,202,201,111,500,371.23,9.688976378,112.37,21344.67,24328.2,17078.21,17141.09,119779.52,120218.2
212810930020004,Oregon,100,4,202,201,107,140,293.86,8.295275591,121.29,12249.47,13307.79,11783.54,12822.09,80550.11,87764.95
212810933020004,Oregon,100,5,202,201,94,550,287.72,8.440944882,114.72,8517.58,10044.99,7920.59,9121.38,54535.64,62331.19
212810655020004,Oregon,100,4,202,201,115,30,95.58,3.598425197,209.51,2098.57,2098.57,1431.05,1431.05,8049.99,8049.99
212810656020004,Oregon,100,4,202,201,115,142,186.43,10.49212598,48.09,3697.07,4039.94,1397.12,1397.12,9635.59,9635.59
212810752020004,Oregon,100,4,202,201,110,90,158.97,6.106299213,121.06,3774.55,3774.55,3548.59,3548.59,22618.18,22618.18
212810746020004,Oregon,100,4,202,201,118,115,640.2,15.93700787,71.62,1713.51,1713.51,1701.52,1701.52,12077.08,12077.08
212810747020004,Oregon,100,4,202,201,118,38,162.9,5.661417323,144.43,1528.32,1528.32,1318.81,1318.81,8205.02,8205.02
212810935020004,Oregon,100,5,202,201,79,210,422.44,8.342519685,172.47,17039.42,18191.79,15770.64,16726.14,104558.24,110961.32
212810637020004,Oregon,100,5,202,201,32,160,220.19,7.783464567,103.23,8054.44,8739.97,7465.72,7709.65,50315.79,52028
212810986020004,Oregon,100,4,202,201,100,500,388.91,8.11023622,167.9,10894.25,14875.29,10277.24,12624.04,72381.8,88907.53
212810676020004,Oregon,100,4,202,201,102,85,176.31,15.49606299,20.85,1890.62,1950.48,1877.39,1936.82,13716.84,14135.81
212810722020004,Oregon,100,5,202,201,75,100,70.96,3.137795276,204.6,565.41,565.41,264.53,264.53,1394.04,1394.04
212810723020004,Oregon,100,5,202,201,75,40,174.74,6.661417323,111.84,3862.12,3862.12,3774.54,3774.54,25067.5,25067.5
171243644020004,Oregon,100,4,202,201,101,80,279.72,7.960629921,125.33,7346.73,9820.63,6681.61,7266.64,42975.6,46749.5
212810947020004,Oregon,100,5,202,201,82,510,136.83,5.25984252,140.39,4720.17,5997.86,3895.24,3940.43,25652.56,25954.89
212810647020004,Oregon,100,4,202,201,103,62,165.25,6.771653543,102.36,5200.07,5662.32,4859.12,4865.56,30689.55,30728.79
212810834020004,Oregon,100,5,202,201,92,140,473.89,8.165354331,201.87,14719.06,16088.31,13517.95,14529.77,91142.54,98085.34
212810740020004,Oregon,100,4,202,201,109,202,170.56,5.267716535,174.52,5709.26,5709.26,5252.95,5252.95,31853.96,31853.96
212810658020004,Oregon,100,3,202,201,134,70,128.52,7.92519685,58.13,6442.4,7231.29,5580.96,5677.77,38311.59,38945.26
212810928020004,Oregon,100,5,202,201,80,134,199.83,6.311023622,142.41,7136.22,7839.4,6375.42,6749.32,43300.04,45948.87
212811028020004,Oregon,100,4,202,201,105,27,55.53,4.271653543,86.37,1112.61,1236.99,821.78,945.3,5454.18,6329.73
212811029020004,Oregon,100,4,202,201,105,350,135.88,14.76377953,17.71,371.39,649.35,275.96,367.95,1953.23,2604.3
212810708020004,Oregon,100,5,202,201,86,26,107.6,3.18503937,300.9,1473.87,1473.87,510.52,510.52,2593.02,2593.02
212810726020004,Oregon,100,3,202,201,128,45,203.1,5.38976378,198.59,7887.65,8139.94,7209.58,7209.58,44480.48,44480.48
171244000020004,Oregon,100,4,202,201,113,41,228.34,4.263779528,356.33,4793.27,4996.76,3533.24,3533.24,20852.26,20852.26
212810673020004,Oregon,100,3,202,201,128,130,283.09,14,41.03,10545.37,12816.37,10335.07,12106.88,71644.6,84193.33
212810990020004,Oregon,100,3,202,201,130,20,83.86,5.744094488,72.21,1811.16,1811.16,1535.22,1535.22,9499.73,9499.73
212810991020004,Oregon,100,3,202,201,130,100,381.62,13.2992126,61.28,5564.19,5566.11,5368.68,5368.68,38376.64,38376.64
212811038020004,Oregon,100,4,202,201,121,175,138.76,13.37795276,22.02,6434.73,7883.02,5794.84,5794.84,40217.01,40217.01
212810738020004,Oregon,100,3,202,201,127,170,235.34,10.84645669,56.82,7989.24,10909.16,7087.59,7592.29,49532.91,52983.26
212810968020004,Oregon,100,4,202,201,112,56,134.03,5.362204724,132.39,4780.55,5698.36,4162.08,4162.08,25922.64,25922.64
171243841020004,Oregon,100,5,202,201,77,22,39.83,4.775590551,49.59,745.08,812.7,412.4,479.54,2462.23,2930.85
171243563020004,Oregon,100,5,202,201,77,292,177.64,10.05905512,49.87,3654.01,4564.49,2219.21,2331.34,15295.76,16033.56
212810963020004,Oregon,100,4,202,201,99,170,199.82,11.1023622,46.05,9764.6,11010.33,8885.71,8894.58,61787.1,61847.65
171243574020004,Oregon,100,5,202,201,84,108,218.62,4.842519685,264.79,5754.7,6031.36,4104.4,4104.4,24952.93,24952.93
212810994020004,Oregon,100,5,202,201,65,360,275.35,9.366141732,89.17,10680.09,11230.89,10228.7,10378.9,68763.22,69791.05
212810822020004,Oregon,100,4,202,201,101,125,219.91,6.484251969,148.52,9976.8,11122.66,7940.24,7960.12,52713.13,52842.74
212810678020004,Oregon,100,5,202,201,72,230,88.4,10.67716535,22.02,3462.54,4065.31,2976.74,2976.74,19631.73,19631.73
212810995020004,Oregon,100,5,202,201,82,29,72.26,3.31496063,186.55,935.81,935.81,522.7,522.7,2506.78,2506.78
212810833020004,Oregon,100,5,202,201,66,100,200.64,4.92519685,234.7,3642.13,3721.31,2916.42,2956.49,17281.32,17499.16
212810687020004,Oregon,100,5,202,201,70,511,299.36,18.66141732,24.43,551.59,1027.61,480.33,480.33,3313.47,3313.47
212810652020004,Oregon,100,5,202,201,63,100,162.21,4.25984252,253.9,4076.79,6872.65,2412.48,2414.98,13120.07,13132.78
212810819020004,Oregon,100,5,202,201,92,28,112.62,3.570866142,251,2476.5,3091.49,1422.56,1422.56,7527.38,7527.38
212810774020004,Oregon,100,5,202,201,74,460,484.58,8.909448819,173.36,18853.32,26595.6,13333.52,16894.53,91562.06,116494.03
171243586020004,Oregon,100,5,202,201,85,80,174.68,3.157480315,497.12,1160.18,1160.18,503.67,503.67,2600.44,2600.44
171243755020004,Oregon,100,5,202,201,88,130,104.7,4.346456693,157.47,2672.28,2672.28,1633.57,1633.57,9242.57,9242.57
212810958020004,Oregon,100,5,202,201,58,250,251.6,5.122047244,272.16,10573.53,13119.67,6934.01,7240.01,46926.68,49023.25
212810662020004,Oregon,100,3,202,201,127,95,373.69,10.48031496,96.65,13385.11,15448.39,12294.29,12410.98,84802.39,85606.57
212810768020004,Oregon,100,3,202,201,127,128,251.38,10.9015748,60.11,12523.65,15689.46,10872.54,10872.54,75643.89,75643.89
171243945020004,Oregon,100,5,202,201,94,90,100.25,5.437007874,96.28,571.13,575.52,476.12,476.12,2576.25,2576.25
171243948020004,Oregon,100,5,202,201,83,200,72.66,4.322834646,110.44,1085.69,1118.08,817.13,844.53,4552.19,4703.22
171243942020004,Oregon,100,5,202,201,80,92,45.33,4.003937008,80.24,1321.76,1449.88,435.03,435.03,2172.66,2172.66
171243838020004,Oregon,100,5,202,201,91,50,124.67,4.25984252,194.9,855.66,880.65,746.19,768.86,3693.16,3804.41
212810938020004,Oregon,100,3,202,201,127,125,244.5,6.37007874,171.16,6174.61,6203.13,5869.26,5869.26,36179.17,36179.17
171243768020004,Oregon,100,4,202,201,124,80,90.1,5.724409449,78.06,2002.76,2043.02,1546.29,1546.29,9381.27,9381.27
212810830020004,Oregon,100,3,202,201,132,110,219.7,6.748031496,136.99,4822.3,8037.24,3767.21,4272.6,26818.8,30445.38
212810831020004,Oregon,100,3,202,201,132,21,49.22,3.901574803,91.76,406.73,406.73,276.39,276.39,1455.87,1455.87
22960746010497,Oregon,100,5,202,201,81,94,67.81,4.543307087,93.26,1988.67,2128.56,870.47,916.89,4688.4,4959.83
22960716010497,Oregon,100,4,202,201,114,18,53.38,2.811023622,191.77,576.25,576.25,159.01,159.01,801.32,801.32
22960673010497,Oregon,100,4,202,201,119,41,158.85,5.350393701,157.46,5772.33,7157.53,4964.48,4993.47,29886.03,30079.1
22960646010497,Oregon,100,3,202,201,140,40,318.43,10.45275591,82.79,4503.05,5168.85,4322.49,4322.49,29150.48,29150.48
22960649010497,Oregon,100,3,202,201,140,31,62.77,6.086614173,48.14,471.72,471.72,462.19,462.19,2714.32,2714.32
22960803010497,Oregon,100,5,202,201,92,250,294.31,8.070866142,128.33,13784.29,14312.68,12135.24,12135.24,83157.64,83157.64
22960797010497,Oregon,100,5,202,201,88,120,147.22,5.893700787,120.36,3120.34,3120.5,2882.44,2882.44,18536.26,18536.26
22960894010497,Oregon,100,4,202,201,98,40,87.65,3.775590551,174.52,2104.98,2104.98,1267.84,1267.84,6984.08,6984.08
22960857010497,Oregon,100,5,202,201,89,100,278.65,7.507874016,140.36,9944.63,10777.33,9474.44,9578.78,63137.9,63852.67
22960814010497,Oregon,100,4,202,201,97,15,62.5,3.822834646,121.36,1414.96,2703.76,299.62,299.62,1987.43,1987.43
22961019010497,Oregon,100,3,202,201,135,40,175.61,5.279527559,178.98,4060.59,6531.82,2901.15,2901.15,16930.49,16930.49
22960989010497,Oregon,100,3,202,201,133,20,151.18,4.618110236,201.19,1957.77,1957.77,1717.52,1717.52,9520.32,9520.32
22961011010497,Oregon,100,2,202,201,160,14,85.02,3.385826772,210.63,1473.96,1473.96,820.56,820.56,4047.21,4047.21
22960275010497,Oregon,100,4,202,201,104,100,262.48,7.850393701,121,12743.34,16842.96,10284.54,10313.5,69145.13,69306.01
22960315010497,Oregon,100,4,202,201,123,35,283.7,4.169291339,463.38,6740,6791.33,4544.16,4544.16,25433.45,25433.45
22960353010497,Oregon,100,4,202,201,103,18,74.65,3.318897638,192.57,502.2,502.2,52.88,52.88,256.69,256.69
22960343010497,Oregon,100,3,202,201,142,21,142.63,3.669291339,300.9,3328.05,3328.05,1983.26,1983.26,10502.64,10502.64
22960699010497,Oregon,100,5,202,201,89,50,68.09,3.559055118,152.45,581.03,587.44,317.14,322.03,1450.71,1470.98
22960655010497,Oregon,100,5,202,201,86,100,125.66,4.318897638,191.17,1859.7,2061.4,1273.54,1389.07,6877.01,7538.97
22960241010497,Oregon,100,4,202,201,112,30,207.21,4.799212598,255.63,2300.81,2562.04,1559.2,1594.44,8417.9,8617.15
22960246010497,Oregon,100,4,202,201,107,250,403.4,8.397637795,162.41,16069.84,16514.74,15406.41,15471.58,105692.52,106155.9
22960265010497,Oregon,100,4,202,201,119,100,197.1,5.464566929,187.31,799.25,799.25,698.78,698.78,4208.95,4208.95
22960293010497,Oregon,100,4,202,201,119,100,281.22,6.653543307,180.51,13620.46,13633.63,12741.37,12741.37,86693.41,86693.41
22960283010497,Oregon,100,4,202,201,115,300,310.91,7.169291339,171.87,13445.49,14302.53,9524.78,9524.78,65963.46,65963.46
22960284010497,Oregon,100,4,202,201,115,34,189.55,3.862204724,361.08,1546.22,1546.22,940.21,940.21,5381.36,5381.36
22960610010497,Oregon,100,5,202,201,88,140,39.11,5.330708661,39.1,1614.04,1813.13,793.57,850.03,4666.57,4946.86
22960428010497,Oregon,100,4,202,201,107,60,197.5,5.31496063,198.59,7150.39,7521.31,5696.53,5957.03,34995.73,36532.95
22960334010497,Oregon,100,5,202,201,80,225,297.82,9.795275591,88.18,16062.57,17023.35,13558.27,14071.27,94510,98089.79
22960369010497,Oregon,100,4,202,201,98,350,291.62,8.330708661,119.31,11769.16,12768.38,11179.38,11695.48,76064.11,79601.85
22960480010497,Oregon,100,4,202,201,108,35,148.83,3.468503937,351.26,2285.19,2332.1,959.33,959.33,5361.37,5361.37
22960481010497,Oregon,100,4,202,201,108,200,397,7.763779528,187.04,1955.76,2088,1447.52,1578.83,10126.41,11034.84
22960323010497,Oregon,100,5,202,201,88,70,280.09,4.917322835,328.97,6618.7,8398.57,3531.93,4335.65,21186.58,26195.73
22960479010497,Oregon,100,4,202,201,123,35,106,5.271653543,108.32,3008.82,3295.49,2726.37,2726.37,16388.77,16388.77
22960381010497,Oregon,100,4,202,201,99,300,36.83,14,5.33,1787.23,1787.23,962.35,962.35,6751.15,6751.15
22960382010497,Oregon,100,4,202,201,99,30,135.85,3.834645669,262.22,1345.83,1345.83,907.04,907.04,4961.96,4961.96
22960492010497,Oregon,100,3,202,201,133,26,140.27,4.173228346,228.68,3696.81,3734.99,2739.06,2739.06,15437.21,15437.21
22960439010497,Oregon,100,5,202,201,92,24,62.45,2.94488189,204.61,903.96,904.42,145.99,145.99,727.14,727.14
22960344010497,Oregon,100,4,202,201,106,40,46.43,3.590551181,102.3,980.97,983.86,597.41,597.41,3107.18,3107.18
22960456010497,Oregon,100,4,202,201,121,35,102.49,3.736220472,208.62,2138.7,2172.98,1490.79,1490.79,8715.27,8715.27
22960346010497,Oregon,100,4,202,201,108,175,586.69,10.13779528,162.13,10056.49,10429.78,8821.61,9192.28,62148.62,64785.64
22960532010497,Oregon,100,4,202,201,104,95,401.97,8.043307087,176.43,20967.95,21919.52,19321.73,19458.67,134444.75,135398.68
22960299010497,Oregon,100,5,202,201,87,100,259.61,6.12992126,196.24,7662.09,8222.79,6805.08,6805.08,44739.76,44739.76
22960429010497,Oregon,100,3,202,201,128,52,186.82,5.712598425,162.48,7640.06,7976.07,6693.07,6851.34,42504.59,43525.03
22960409010497,Oregon,100,4,202,201,101,65,168.87,6.275590551,121.72,5142.09,5496.89,4869.32,4953.33,30966.41,31485.15
22960363010497,Oregon,100,5,202,201,81,100,308.41,7.507874016,155.42,12231.89,12356.65,11155.6,11278.86,73941.97,74731.29
22960454010497,Oregon,100,4,202,201,124,67,191.63,6.188976378,142.17,5730.43,6509.93,5276.28,5767.9,36589.33,39893.38
22960455010497,Oregon,100,4,202,201,124,45,70.94,5.11023622,77.13,572.68,572.68,454.09,454.09,3032.15,3032.15
22960434010497,Oregon,100,4,202,201,95,28,33.65,3.255905512,90.05,442.67,442.67,251.36,251.36,1296.24,1296.24
22960435010497,Oregon,100,4,202,201,95,350,436.62,7.826771654,202.46,6576.89,7263.61,6085.18,6715.26,42093.99,46546.92
22960500010497,Oregon,100,3,202,201,127,42,277.89,6.37007874,194.57,11957.03,12543.18,11357.11,11372.31,72618.24,72703.64
22960370010497,Oregon,100,4,202,201,100,250,206.2,9.708661417,62.13,8011.9,8011.9,7864.72,7864.72,54415.22,54415.22
22960340010497,Oregon,100,5,202,201,92,135,128.05,6.082677165,98.26,4548.53,4656.2,4122.7,4122.7,27815.8,27815.8
22960333010497,Oregon,100,4,202,201,98,200,216.53,7.913385827,98.24,9246.23,9502.59,8753.45,8969.69,60557.53,62036.63
22960491010497,Oregon,100,4,202,201,119,26,125.24,3.842519685,240.72,3164.65,3164.65,2270.77,2270.77,12297.17,12297.17
22960447010497,Oregon,100,4,202,201,124,36,216,3.779527559,428.83,1396.75,1396.75,905.99,905.99,5413.97,5413.97
